HE,settlement_point,spp
5:00,CPSES_UNIT2,34.57
5:00,CRANELL_ALL,38.05
5:00,CRAWFISH_RN,44.6
5:00,CROSSETT_ALL,101.75
5:00,CRWN_SLR_UN1,34.02
5:00,CR_RN,33.54
5:00,CSC_CSECG1_2,39.93
5:00,CS_RN,33.57
5:00,CTW_RN,33.61
5:00,CVC_CC1,33.6
5:00,CVC_CVCG1_5,33.6
5:00,CVC_CVC_G2,33.6
5:00,CVC_CVC_G3,33.6
5:00,DAG_ALL,35.2
5:00,DANSBY_ALL,33.92
5:00,DAN_ALL,32.64
5:00,DA_BESS,34.39
5:00,DA_BESS2,34.39
5:00,DC2SES_ALL,34.6
5:00,DC_E,34.84
5:00,DC_L,37.57
5:00,DC_N,36.44
5:00,DC_R,37.72
5:00,DDPEC_CC1,33.3
5:00,DDPEC_GT1,33.3
5:00,DDPEC_GT2,33.3
5:00,DDPEC_GT3,33.3
5:00,DDPEC_GT4,33.3
5:00,DDPEC_GT6,33.3
5:00,DDPEC_ST1,33.3
5:00,DECKER_GT,33.99
5:00,DENISON_G1_2,34.91
5:00,DERMOTT_ALL,36.94
5:00,DGFS_ESR_RN,100.74
5:00,DIBOL_RN,34.51
5:00,DIB_CC1,33.5
5:00,DIB_DIB_G1,33.5
5:00,DIB_DIB_G2,33.5
5:00,DIB_DIB_G3,33.5
5:00,DIB_DIB_G4,33.5
5:00,DIB_PUN1,33.5
5:00,DIB_PUN2,33.5
5:00,DILEOS_UNIT1,34.18
5:00,DKNS_ESS_RN,37.34
5:00,DMA_RN,35.06
5:00,DOWGEN_PUN1,32.89
5:00,DOWGEN_PUN2,32.89
5:00,DOWGEN_PUN3,32.89
5:00,DOW_61_2_63,32.89
5:00,DOW_64,32.89
5:00,DOW_81_2_84,32.89
5:00,DOW_G37_G35,32.89
5:00,DOW_G66_ST65,32.89
5:00,DOW_G67,32.89
5:00,DOW_G96_ST95,32.89
5:00,DRYFRIO_RN,48.8
5:00,DSWL_BES1,34.59
5:00,DUKE_CC1,37.82
5:00,DUKE_GST1CCU,37.82
5:00,DUKE_GT2_CCU,37.82
5:00,DUP_PUN1,41.96
5:00,DUP_PUN2,41.96
5:00,DUP_PUN3,41.96
5:00,DUP_PUN4,41.96
5:00,EBELLS_UNIT1,33.9
5:00,EBNY_ESS_RN,35.13
5:00,ECLIPSE_UN1,85.4
5:00,EIFSLR_UNIT1,34.87
5:00,ELB_ELBCREEK,50.01
5:00,ELECTRAW_1_2,36.38
5:00,ELMCRK_RN,36.38
5:00,ELSAUZ_ALL,37.9
5:00,ELSA_ESR_RN,37.84
5:00,ELS_RN_1,34.6
5:00,ELZA_SLR_RN,34.76
5:00,EL_RAYO_ALL,37.87
5:00,EMPCT_RN,34.78
5:00,ENDPARK_ESS1,35.95
5:00,ERSL_RN,42.29
5:00,ESTONIAN_ALL,34.81
5:00,ETCCS_CC1,29.76
5:00,ETCCS_CCU,29.76
5:00,EUNICE_ALL,71.35
5:00,EVLN_ESS_RN,33.33
5:00,EXGNSND_RN,37.72
5:00,EXGNWTL_1,37.57
5:00,EXN_14,33.55
5:00,EXN_1_3,33.55
5:00,EXN_4,33.55
5:00,EXN_8,33.55
5:00,EXN_9_13,33.55
5:00,EXN_PUN1,33.55
5:00,EXN_PUN2,33.55
5:00,EXN_PUN3,33.55
5:00,E_BLACK_RN,33.88
5:00,FAGUSSLR_RN,37
5:00,FALFUR_RN,37.89
5:00,FALFUR_RN2,37.89
5:00,FAL_FALCONG1,37.72
5:00,FAL_FALCONG2,37.72
5:00,FAL_FALCONG3,37.72
5:00,FAULKNER_RN,89.37
5:00,FEGC_RN,33.57
5:00,FENCESLR_ALL,34.48
5:00,FERGCC_CC1,32.55
5:00,FERGCC_GT1_1,32.55
5:00,FERGCC_GT2_3,32.55
5:00,FERGCC_ST1_5,32.55
5:00,FERMI_ALL,118.8
5:00,FILESSLR_PV1,34.64
5:00,FIVEWSLR_ALL,33.83
5:00,FLCNS_CC1,65.47
5:00,FLCNS_UNIT1,65.47
5:00,FLCNS_UNIT2,65.47
5:00,FLCNS_UNIT3,65.47
5:00,FLOWERII_RN,91.42
5:00,FLTBES1,91.42
5:00,FLTCK_SSI,34.75
5:00,FLUVANNA_1_2,35.95
5:00,FLVABES1_ESR,91.42
5:00,FOARDCTY_ALL,36.67
5:00,FORMOSA_CC1,44.64
5:00,FORMOSA_CC2,44.64
5:00,FORMOSA_PUN1,44.64
5:00,FORMOSA_PUN2,44.64
5:00,FORTMA_RN,32.42
5:00,FOXTROT_ALL,37.08
5:00,FO_FORMOSA11,44.64
5:00,FO_FORMOSA12,44.64
5:00,FO_FORMOSG1,44.64
5:00,FO_FORMOSG10,44.64
5:00,FO_FORMOSG13,44.64
5:00,FO_FORMOSG14,44.64
5:00,FO_FORMOSG15,44.64
5:00,FO_FORMOSG2,44.64
5:00,FO_FORMOSG3,44.64
5:00,FO_FORMOSG4,44.64
5:00,FO_FORMOSG5,44.64
5:00,FO_FORMOSG6,44.64
5:00,FO_FORMOSG7,44.64
5:00,FO_FORMOSG8,44.64
5:00,FO_FORMOSG9,44.64
5:00,FPPYD_FPP_G1,34.35
5:00,FPPYD_FPP_G2,34.35
5:00,FPPYD_FPP_G3,34.35
5:00,FREC_1_CCU,34.39
5:00,FREC_2_CCU,34.38
5:00,FREC_CC1,34.39
5:00,FREC_CC2,34.38
5:00,FRMRSVLW_RN,34.84
5:00,FRMR_BS2_RN1,34.84
5:00,FRNYPP_1_CCU,34.73
5:00,FRNYPP_2_CCU,34.73
5:00,FRNYPP_CC1,34.73
5:00,FRNYPP_CC2,34.73
5:00,FRONT_EC_CC1,37.82
5:00,FRONT_EC_RN1,37.82
5:00,FRONT_EC_RN2,37.82
5:00,FRONT_EC_RN3,37.82
5:00,FRYE_SLR_ALL,37.72
5:00,FTDUNCAN_RN,44.76
5:00,FTR_CC1,33.83
5:00,FTR_FTR_G1_4,33.83
5:00,FTWIND_UNIT1,31.77
5:00,FWLR_SLR_1,100.49
5:00,GALO_RN1,25.39
5:00,GAMBIT_RN,34.2
5:00,GARC_BESS_RN,37.72
5:00,GBY_GT,33.57
5:00,GID_GIDEONG1,34.2
5:00,GID_GIDEONG2,34.2
5:00,GID_GIDEONG3,34.2
5:00,GIGA_ESS_RN,33.9
5:00,GKS_BESS_RN,37.79
5:00,GOA_GOATWIND,28.2
5:00,GOLINDA_UN1,34.02
5:00,GOMZ_RN,94.42
5:00,GOODNIT1_ALL,37.59
5:00,GPASTURE_ALL,36.38
5:00,GRANDVW1_A_B,37.59
5:00,GRAN_SLR_RN,33.88
5:00,GRDNE_ESR_RN,61.8
5:00,GREASWOD_ALL,92.33
5:00,GREGORY_RN,38.61
5:00,GRIF_TRL_RN,36.58
5:00,GRIM_SLR_RN,33.89
5:00,GRSES_UNIT1,35.97
5:00,GRSES_UNIT2,35.92
5:00,GUADG_CC1,34.61
5:00,GUADG_CC2,34.61
5:00,GUADG_CCU1,34.61
5:00,GUADG_CCU2,34.61
5:00,GUNMTN_NODE,68.76
5:00,GWEC_G1,32.89
5:00,GZ_RN,33.58
5:00,HALO_RN1,33.86
5:00,HAMI_BESS_RN,104.15
5:00,HAYSEN1_2,34.26
5:00,HAYSEN3_4,34.26
5:00,HB_BUSAVG,35.7
5:00,HB_HOUSTON,33.47
5:00,HB_HUBAVG,36.86
5:00,HB_NORTH,34.62
5:00,HB_PAN,37.58
5:00,HB_SOUTH,35
5:00,HB_WEST,44.35
5:00,HDNLAKES_RN,33.33
5:00,HEARN_RD_RN,38.11
5:00,HELIOS_RN,51.03
5:00,HHGT_KENDAL,31.96
5:00,HHOLLW2_WND1,31.69
5:00,HHOLLW3_WND1,31.69
5:00,HHOLLW4_WND1,31.69
5:00,HICK_G1_G2,31.1
5:00,HI_LONEB_RN1,46.31
5:00,HI_LONE_ALL,46.31
5:00,HLSES_UNIT3,34.81
5:00,HLSES_UNIT4,34.81
5:00,HLSES_UNIT5,34.81
5:00,HLY_RN,33.57
5:00,HMNG_ESS_RN,35.23
5:00,HOLCOMB_RN1,38.72
5:00,HOLSTEIN_ALL,33.18
5:00,HOL_ALL,32.77
5:00,HOPKNSLR_ALL,34.84
5:00,HORSCR_RN,104.36
5:00,HORSECRK_RN,36.51
5:00,HOUSEMTN_RN,94.77
5:00,HOVEY_GEN,91.39
5:00,HRBESS_BESS,91.67
5:00,HRFDWIND_ALL,37.89
5:00,HRNT_SLR_RN,37.93
5:00,HRZN_SLR_UN1,41.39
5:00,HV_BESS1_RN,33.58
5:00,HWF_HWFG1,36.37
5:00,HYDR_ESS_RN,91.77
5:00,H_HOLLO_WND1,31.69
5:00,IMP_RN1,34.87
5:00,INDNENR_1_RN,119.1
5:00,INDNENR_2_RN,112.45
5:00,INDNNWP_RN,114.82
5:00,IND_INADALE1,37.97
5:00,INGLCOSW_CC1,38.37
5:00,INGLCOSW_STG,38.37
5:00,INGLCOS_CTG1,38.37
5:00,INGLCOS_CTG2,38.37
5:00,INGLCO_PUN1,38.37
5:00,INGLCO_PUN2,38.37
5:00,INGLCO_PUN3,38.37
5:00,INKS_INKS_G1,32.89
5:00,INRT_W_ALL,36.47
5:00,JACKCNTY_CC1,35.13
5:00,JACKCNTY_CT1,35.13
5:00,JACKCNTY_CT2,35.13
5:00,JACKCNTY_STG,35.13
5:00,JADE_SLR_ALL,36.96
5:00,JAD_RN,33.57
5:00,JAG_SLR_RN,34.32
5:00,JAR_RN,33.21
5:00,JAY_RN_1,33.1
5:00,JCKCNTY2_CC1,35.42
5:00,JCKCNTY2_CT3,35.42
5:00,JCKCNTY2_CT4,35.42
5:00,JCKCNTY2_ST2,35.42
5:00,JC_BAT_RN,33.21
5:00,JDKNS_RN,67.13
5:00,JKLP_SLR_RN,38.32
5:00,JUNCTION_RN,76.47
5:00,JUNG_SLR_RN,33.93
5:00,JUNORTH_RN,76.47
5:00,JUNO_ALL,44.94
5:00,KARAKAW1_1,37.57
5:00,KARAKAW2_1,37.57
5:00,KEECHI_U1,35.13
5:00,KELAMSL_U1,34.52
5:00,KEO_KEO_SM1,104.31
5:00,KINGE_ALL,105.57
5:00,KINGW_ALL,102.13
5:00,KMCHI_CC1,34.9
5:00,KMCHI_CC2,34.9
5:00,LACASAWD_RN,35.65
5:00,LACY_CRK_ALL,50.11
5:00,LAMESASLR_G,77.57
5:00,LAPETUS_U1,73.71
5:00,LARDVFTN_G4,37.59
5:00,LARDVFTN_G5,37.59
5:00,LASSO_GEN,94.77
5:00,LAUR_BESS_RN,38.1
5:00,LBRA_BES1,34.82
5:00,LEG_LEG_G1,34.11
5:00,LEG_LEG_G2,34.11
5:00,LEONLCPCT1_2,35.73
5:00,LEONLCPCT3_4,35.73
5:00,LFSTH_RN,34.52
5:00,LGDRAW_S_ALL,44.94
5:00,LGD_LANGFORD,69.08
5:00,LGE_CC1,38.37
5:00,LGE_LGE_GT1,38.37
5:00,LGE_LGE_GT2,38.37
5:00,LGE_LGE_STG,38.37
5:00,LGW_UNIT_ALL,32.58
5:00,LHM_CVC_G4,33.57
5:00,LHM_PUN1,33.57
5:00,LHM_PUN2,33.57
5:00,LHORN_N_U1_2,37.6
5:00,LHSES_UNIT1,34.76
5:00,LHSES_UNIT2,34.76
5:00,LIGSW_RN,34.79
5:00,LIG_RN,33.57
5:00,LILY_RN,34.58
5:00,LMAJADAS_ALL,37.9
5:00,LMO_ESR_RN,33.85
5:00,LNCRK_ALL,36.5
5:00,LONESTAR_RN,86.7
5:00,LONEWOLF_ALL,39.51
5:00,LON_RN1,33.62
5:00,LOSTPI_CC1,34.21
5:00,LOS_LOSTPGT1,34.21
5:00,LOS_LOSTPGT2,34.21
5:00,LOS_LOSTPST1,34.21
5:00,LOWR_ESS_RN,37.84
5:00,LPCCS_CC1,34.88
5:00,LPCCS_CC2,34.57
5:00,LPCCS_CT11,34.88
5:00,LPCCS_CT12,34.88
5:00,LPCCS_CT21,34.88
5:00,LPCCS_CT22,34.88
5:00,LPCCS_UNIT1,34.88
5:00,LPCCS_UNIT2,34.88
5:00,LV1A_LV1B,37.94
5:00,LV3_RN,37.52
5:00,LV3_UNIT1,37.51
5:00,LV4_UNIT_1,37.51
5:00,LV5_UNIT1,37.72
5:00,LZ_AEN,33.9
5:00,LZ_CPS,35.39
5:00,LZ_HOUSTON,33.46
5:00,LZ_LCRA,35.65
5:00,LZ_NORTH,34.64
5:00,LZ_RAYBN,34.77
5:00,LZ_SOUTH,38.77
5:00,LZ_WEST,74.68
5:00,L_FRE_ESR_RN,37.7
5:00,MADERO_RN,37.81
5:00,MAINLAND_RN,33.3
5:00,MAND_SLR_RN,33.89
5:00,MARBFA,32.55
5:00,MARIAH_ALL,37.89
5:00,MAR_MARSFOG1,33.9
5:00,MAR_MARSFOG2,33.9
5:00,MAR_MARSFOG3,33.9
5:00,MASSENGL_CC1,40.17
5:00,MASSENGL_G6,40.33
5:00,MASSENGL_G7,40.33
5:00,MASSENGL_G8,40.02
5:00,MAVCRK_W_ALL,25.39
5:00,MCDLD_FCSBW1,57.22
5:00,MCLNSLR_RN,44.82
5:00,MCSES_UNIT6,34.74
5:00,MCSES_UNIT7,34.74
5:00,MCSES_UNIT8,34.74
5:00,MDANP_CT1_2,34.59
5:00,MDANP_CT3_4,34.59
5:00,MDANP_CT5_6,34.59
5:00,MEDILA_RN,36.02
5:00,MERCURY_ALL,34.57
5:00,MESQCRK_ALL,44.94
5:00,MESTENO_RN,37.51
5:00,MGSES_CT123,44.31
5:00,MGSES_CT456,44.31
5:00,MIAM1_G1_G2,37.45
5:00,MIDWY_RN,78.45
5:00,MILTON_RN,36.35
5:00,MIL_MILG1_2,34.65
5:00,MIL_MILG345,34.65
5:00,MIRAGE_G1,33.45
5:00,MIRASOLE_GEN,37.53
5:00,MISAE_GEN_RN,37
5:00,MLSES_UNIT1,34.62
5:00,MLSES_UNIT2,34.62
5:00,MLSES_UNIT3,34.62
5:00,MNWL_BESS_RN,34.79
5:00,MONT_WND_RN,36.63
5:00,MOORE_FL_RN,37.82
5:00,MOZART_WIND1,39.14
5:00,MRKM_SLR_RN,34.1
5:00,MROW_SLR_RN,41.39
5:00,MUENSTER_RN,35.36
5:00,MUSTNGCK_ALL,44.18
5:00,MU_RN,33.51
5:00,MV_VALV4_RN,37.84
5:00,MWEC_G1,38.85
5:00,MYRY_BES2_RN,37.81
5:00,MYRY_ESR_RN,37.81
5:00,MYR_ALL,33.68
5:00,NACPW_UNIT1,34.64
5:00,NBOHR_RN,50.36
5:00,NCARBIDEG8,42.64
5:00,NCARBIDE_1_7,42.64
5:00,NCARBID_PUN1,42.64
5:00,NCARBID_PUN2,42.64
5:00,NCO_RN,34.42
5:00,NEBULA_RN,64.49
5:00,NEDIN_CC1,37.82
5:00,NED_NEDIN_G1,37.82
5:00,NED_NEDIN_G2,37.82
5:00,NED_NEDIN_G3,37.82
5:00,NF_BRP_RN,33.66
5:00,NOBLESLR_ALL,35.23
5:00,NOVA1SLR_ALL,37.13
5:00,NOVA2S_UNIT1,37.13
5:00,NUECES_B_CC1,38.09
5:00,NUE_NUECESG7,38.08
5:00,NUE_NUECESG8,38.09
5:00,NUE_NUECESG9,38.09
5:00,NWF_NWF1,76.29
5:00,N_AL_BESS_RN,37.83
5:00,N_MRD_ESR_RN,37.87
5:00,OBERON_U1,79.76
5:00,ODESW_RN,69.97
5:00,OECCS_1,68.89
5:00,OECCS_2,68.89
5:00,OECCS_CC1,68.89
5:00,OECCS_CC2,68.89
5:00,OGSES_1,34.01
5:00,OGSES_2,34.01
5:00,OGS_SLR_RN,37.95
5:00,OLIN_OLING_1,34.79
5:00,OLIN_OLING_2,34.79
5:00,OLIN_OLING_3,34.79
5:00,OLIN_OLING_4,34.79
5:00,OLNEYTN_AGR1,35.89
5:00,OLNEYTN_RN,35.89
5:00,ORIANA_RN,42.46
5:00,OR_BESS_RN,35.27
5:00,OUTP_SLR_RN,37.04
5:00,OWF_OWF,56.51
5:00,OXY_OXY_CCG1,38.07
5:00,OXY_PUN1,38.07
5:00,OXY_PUN2,38.07
5:00,PAD1_ESS_RN,35.43
5:00,PALACIOS_RN,47.99
5:00,PALE_ESS_EN,39.32
5:00,PALMWI_UNIT1,38.07
5:00,PANDA_S_CC1,34.92
5:00,PANDA_S_CT1,34.92
5:00,PANDA_S_CT2,34.92
5:00,PANDA_S_ST1,34.92
5:00,PANDA_T1_CC1,33.75
5:00,PANDA_T1_CT1,33.75
5:00,PANDA_T1_CT2,33.75
5:00,PANDA_T1_ST1,33.75
5:00,PANDA_T2_CC1,33.75
5:00,PANDA_T2_CT1,33.75
5:00,PANDA_T2_CT2,33.75
5:00,PANDA_T2_ST1,33.75
5:00,PAP1_PAP1,38.21
5:00,PAR_RN,33.62
5:00,PAULN_RN,34.65
5:00,PAVLOV_BT_RN,50.56
5:00,PAVO_ESS_ALL,104.31
5:00,PB2SES_CT1,89.78
5:00,PB2SES_CT2,89.78
5:00,PB2SES_CT3,89.78
5:00,PB2SES_CT4,89.78
5:00,PB2SES_CT5,89.78
5:00,PCT_RN,32.12
5:00,PC_NORTH_1,50.01
5:00,PC_SOUTH_ALL,50.01
5:00,PEARSALL_RN,41.39
5:00,PEARSA_1_24,41.39
5:00,PENA_ALL,37.91
5:00,PERE_SLR_RN,38.16
5:00,PEY_RN,32.12
5:00,PH1_UNIT1_2,37.52
5:00,PH2_U1_U2,37.52
5:00,PHILLWND_ALL,34.21
5:00,PHOEBE_ALL,79.99
5:00,PHOENIX_RN,34.86
5:00,PHO_ALL,32.87
5:00,PIONR_DJ_RN,67.2
5:00,PIRATE_RN,38.33
5:00,PISG_RN_ALL,34.35
5:00,PITSDD_UNIT1,34.42
5:00,PLATINUM_RN,34.9
5:00,PLN_ALL,32.64
5:00,PNPI_GT2_RN,33.74
5:00,PORTSL_UNIT1,35.25
5:00,POTSVIL_RN,33.61
5:00,PRCRK_RN,34.76
5:00,PRID_RN,30.67
5:00,PROSPERO_ALL,72.4
5:00,PRO_RN,33.57
5:00,PRSPERO2_ALL,72.4
5:00,PR_PR_ALL,33.54
5:00,PSA_CC1,33.57
5:00,PSA_PSA_G1,33.56
5:00,PSA_PSA_G2,33.56
5:00,PSA_PSA_G3,33.56
5:00,PSA_PSA_G4,33.56
5:00,PSA_PSA_G5,33.57
5:00,PSA_PSA_G6,33.57
5:00,PSA_PSA_G7,33.57
5:00,PSA_PUN1,33.57
5:00,PSA_PUN2,33.57
5:00,PSA_PUN3,33.56
5:00,PSA_PUN4,33.56
5:00,PSA_PUN5,33.57
5:00,PSG_CC1,33.47
5:00,PSG_PSG_GT2,33.47
5:00,PSG_PSG_GT3,33.47
5:00,PSG_PSG_ST1,33.47
5:00,PTLBES_BESS1,43.31
5:00,PYR_PYRON1,37.97
5:00,QALSW_ALL,68.65
5:00,QALSW_CC1,68.65
5:00,QALSW_CC2,68.65
5:00,QUEEN_BA_RN,89.07
5:00,QUEEN_SL_RN,89.07
5:00,RAB_G1-8,33.27
5:00,RADN_SLR_ALL,29.31
5:00,RAMBLER_UNIT,18.84
5:00,RANCHERO_ALL,34.54
5:00,RAT_RN_1,34.77
5:00,RAYBURN_CC1,42.46
5:00,RAYB_G78910,42.46
5:00,RBN_BESS1,34.3
5:00,RDCAN_RDCNY1,40.36
5:00,REDBARN_RN,91.77
5:00,REDFISH_ALL,37.94
5:00,REDGATE_RN,37.82
5:00,RELOJ_ALL,37.35
5:00,REROCK_ALL,91.39
5:00,RHESS2_ESS1,33.7
5:00,RIGGIN_UNIT1,99.29
5:00,RIOG_ESR2_RN,37.72
5:00,RIOG_ESR_RN,37.72
5:00,RIONOG_CC1,34.44
5:00,RIONOG_CT1,34.44
5:00,RIONOG_CT2,34.44
5:00,RIONOG_CT3,34.44
5:00,RIONOG_ST1,34.44
5:00,RIPPEY_ALL,35
5:00,RN_APOGEE,36.38
5:00,RN_BYU_G8,33.44
5:00,RN_DEC_AGR_A,35.07
5:00,RN_DEC_AGR_B,35.07
5:00,RN_DEC_AGR_C,35.07
5:00,RN_DEC_AGR_D,35.07
5:00,RN_ECEC_HOLT,74.13
5:00,RN_OCI_ALAMO,35.76
5:00,RN_RTS1,27.28
5:00,RN_SR_WIND1,38.24
5:00,RN_TOSBATT,52.03
5:00,ROSELAND_ALL,34.18
5:00,ROUTE66_RN,37.59
5:00,ROW_ALL,33.15
5:00,RPUBRDS_RN,33.96
5:00,RRANCHES_ALL,89.63
5:00,RRC_WIND_ALL,35.72
5:00,RSK_RN,50.36
5:00,RTLSNAKE_BT,89.3
5:00,RUSSEKST_RN,385.43
5:00,RVRVLYS_ALL,33.81
5:00,SADLBACK_RN,90.04
5:00,SADLBCK_AGR1,90.04
5:00,SALVTION_GEN,36.51
5:00,SAMSON_ALL,34.84
5:00,SANDHSYD1_2,34
5:00,SANDHSYD3_4,34
5:00,SANDHSYD6_7,34
5:00,SANDHSYD_5AC,34
5:00,SANDHSYD_CC1,34
5:00,SANDLAKE_RN,88.86
5:00,SANTACRU_ALL,37.97
5:00,SAN_SANMIGG1,36.57
5:00,SBEAN_BESS,88.1
5:00,SBE_RN_1,36.4
5:00,SC2SES_UNIT1,34.64
5:00,SCES_UNIT1,34.19
5:00,SCLP_PUN1,34.42
5:00,SCLP_PUN2,34.42
5:00,SCLP_PUN3,34.42
5:00,SCLP_PUN4,34.42
5:00,SCLP_SCLPC_1,34.42
5:00,SCLP_SCLPC_2,34.42
5:00,SCLP_SCLPC_3,34.42
5:00,SCLP_SCLPC_4,34.42
5:00,SCSES_UNIT2,34.64
5:00,SENATEWD_1,35.73
5:00,SGM_SIGNALMT,58.53
5:00,SGSA_DGR,91.39
5:00,SG_BES_BESS1,99.28
5:00,SHAFFER_ALL,37.92
5:00,SHAMROCK_RN,34.07
5:00,SHANNONW_RN,35.81
5:00,SHEEPCRK_1,35.72
5:00,SIG_SLR_RN,34.79
5:00,SILASRAY_CC1,38.33
5:00,SIL_SILAS_10,38.32
5:00,SIL_SILAS_6,38.33
5:00,SIL_SILAS_9,38.33
5:00,SIRIUS_UNIT1,110.76
5:00,SJS_SJS_G1,33.46
5:00,SJS_SJS_G2,33.46
5:00,SKY1,39.32
5:00,SLCN_ESS_ALL,33.82
5:00,SLTFRK_UN1_2,37.45
5:00,SL_PUN1,33.53
5:00,SL_PUN2,33.53
5:00,SNY_BESS_RN,44.64
5:00,SOLARA_UNIT1,37.64
5:00,SPARTA_ALL,37.08
5:00,SPLAIN1_RN,37.73
5:00,SPLAIN2_RN,37.73
5:00,SPNC_SPNCE_4,35.02
5:00,SPNC_SPNCE_5,35.02
5:00,SPTX12B_RN,101.62
5:00,SP_RN,33.46
5:00,SROSA_ESR_RN,37.93
5:00,SRWE1_UNIT1,44.94
5:00,SSPURT_WIND1,37.74
5:00,STAM_SLR_ALL,34.84
5:00,STAR_SLR_RN,37.72
5:00,STEAM_ENG123,34.79
5:00,STEA_STEAM_1,34.8
5:00,STEA_STEAM_2,34.79
5:00,STEA_STEAM_3,34.79
5:00,STELLA_RN,37.91
5:00,STP_STP_G1,31.9
5:00,STP_STP_G2,31.9
5:00,STRATEGC_RN,34.5
5:00,STRG_SLR_ALL,33.97
5:00,STWF_T1,39.71
5:00,SUNVASLR_ALL,34.53
5:00,SWEC_G1,64.51
5:00,SWEETWN2_2_4,37.68
5:00,SWEETWN3_3,37.68
5:00,SWEETWND_1,37.68
5:00,SWFT_SLR_RN,77.03
5:00,SWOOSE1_U1,89.8
5:00,SWOOSEII_RN,89.8
5:00,SWTWN4_WND45,37.68
5:00,SWT_BESS_RN,41.73
5:00,S_HILLS_RN,35.93
5:00,TAHOKA_ALL,43.63
5:00,TANZ_ESS_RN,34.52
5:00,TAV_RN,35.31
5:00,TAYGETE2_ALL,92.4
5:00,TAYGETE_ALL,92.4
5:00,TBWF_ES_BES1,102.13
5:00,TC_GTG2_RN,33.52
5:00,TC_PUN1,33.52
5:00,TC_PUN2,33.52
5:00,TC_TCHP1,33.52
5:00,TEN_CC1,34.63
5:00,TEN_CT1_STG,34.63
5:00,TGCCS_ALL,34.63
5:00,TGCCS_CC1,34.63
5:00,TGS_GT01,37.63
5:00,TGW_T1_T2,37.91
5:00,THW_1_CCU,33.58
5:00,THW_2_CCU,33.58
5:00,THW_CC1,33.58
5:00,THW_CC2,33.58
5:00,THW_THWGT5X,33.58
5:00,THW_THWGT_1,33.57
5:00,TIMPP_RN1,34.21
5:00,TIMPP_RN2,34.21
5:00,TI_SOLAR_ALL,88.3
5:00,TKWSW_CHAMP,37.97
5:00,TKWSW_ROSCOE,37.97
5:00,TNP_TNP_O_1,33.93
5:00,TNP_TNP_O_2,33.93
5:00,TNSKA_CC1,34.88
5:00,TNSKA_CCU,34.88
5:00,TNS_SLR_ALL,34.18
5:00,TOPAZ_ALL,33.31
5:00,TORR_ALL,37.3
5:00,TORT_ESS_RN,33.24
5:00,TOYAH_RN,91.44
5:00,TRBT_SLR_RN,92.33
5:00,TREB_SOLAR1,44.27
5:00,TRENT_TRENT,39.71
5:00,TRINITY_ALL,35.98
5:00,TRIPBUT1_RN,97.32
5:00,TRSES_UNIT6,34.49
5:00,TRUENO_ALL,37.87
5:00,TRUSGILL_RN,36.54
5:00,TTRSW_RN,34.84
5:00,TTWEC_G1,32.38
5:00,TUL_SLR_ALL,37.78
5:00,TURQ_BESS1,34.8
5:00,TV_RN,33.64
5:00,TXCTY_CC1,33.32
5:00,TXCTY_CTA,33.32
5:00,TXCTY_CTB,33.32
5:00,TXCTY_CTC,33.32
5:00,TXCTY_ST,33.32
5:00,TYLRWIND_RN,35.36
5:00,TYNAN_RN,38.16
5:00,T_CK_GT2_RN,40.75
5:00,T_CK_GT3_RN,40.75
5:00,UCC_COG_PUN2,33.32
5:00,UCC_UCC_C_2,33.32
5:00,VANCOURT_RN,64.49
5:00,VENADO_ALL,37.72
5:00,VERAWIND_ALL,36.54
5:00,VERTIGO_UN1,36.38
5:00,VICTORIA_CC1,41.62
5:00,VICTPORT_RN,41.96
5:00,VIC_VICTORG5,41.62
5:00,VIC_VICTORG6,41.62
5:00,VISION_RN,34.42
5:00,VLSES_UNIT3,34.9
5:00,VORT_ALL_RN,36.22
5:00,WAKEWE_ALL,37.34
5:00,WAP_WAPGT_1,33.74
5:00,WAP_WAP_G1,33.74
5:00,WAP_WAP_G2,33.74
5:00,WAP_WAP_G3,33.79
5:00,WAP_WAP_G4,33.79
5:00,WAP_WAP_G5,33.74
5:00,WAP_WAP_G6,33.25
5:00,WAP_WAP_G7,33.25
5:00,WAP_WAP_G8,33.27
5:00,WAYMARK_RN,91.77
5:00,WCPP_CC1,35.39
5:00,WCPP_CT1,35.39
5:00,WCPP_CT2,35.39
5:00,WCPP_ST1,35.39
5:00,WEBBER_WS_T1,34.09
5:00,WEC_WECG1,38.41
5:00,WES_ALL,34.37
5:00,WFCOGEN_13,36.06
5:00,WFCOGEN_24,36.06
5:00,WFCOGEN_CC1,36.06
5:00,WFTANK_ESS1,37.4
5:00,WGU_RN,34.23
5:00,WHCCS2_4,34.57
5:00,WHCCS2_5_6,34.57
5:00,WHCCS2_CC2,34.57
5:00,WHCCS_CC1,34.57
5:00,WHCCS_CT1_ST,34.57
5:00,WHCCS_CT2,34.57
5:00,WHITE_PT_UN1,38.25
5:00,WHMESA_U1,31.1
5:00,WHTTAIL_WR1,35.36
5:00,WH_WIND_ALL,37.46
5:00,WIG_BESS_RN,34.79
5:00,WILDWIND_ALL,35.18
5:00,WIPOPA_1_2,34.42
5:00,WIPOPA_3_4,34.42
5:00,WIR_WIRTZ_G1,33.2
5:00,WIR_WIRTZ_G2,33.2
5:00,WLTC_ESR_RN,38.08
5:00,WL_RANCH_RN,27.11
5:00,WNDTS2_UNIT1,35.85
